arxiv_id,published,updated,year,title,authors,primary_category,categories,screening_label,screening_reason,track_tags,matched_queries,arxiv_url,pdf_url,abstract
2410.11305,2024-10-15T05:57:51Z,2025-10-02T14:09:03Z,2024,QSpec: Speculative Decoding with Complementary Quantization Schemes,Juntao Zhao; Wenhao Lu; Sheng Wang; Lingpeng Kong; Chuan Wu,,cs.LG cs.AI,probable_core,direct title,verification;serving_scheduling;long_context_kv;training_alignment,"all:""speculative decoding""",https://arxiv.org/abs/2410.11305,https://arxiv.org/pdf/2410.11305,"Quantization is widely adopted to accelerate inference and reduce memory consumption in large language models (LLMs). While activation-weight joint quantization enables efficient low-precision decoding, it suffers from substantial performance degradation on multi-step reasoning tasks. We propose QSpec, a novel quantization paradigm that decouples efficiency from quality by integrating two complementary schemes via speculative decoding: low-precision joint quantization for fast drafting and high-precision weight-only quantization for accurate verification. QSpec reuses both weights and KV cache across stages, enabling near-zero-cost switching without retraining or auxiliary models. Compared to high-precision baselines, QSpec achieves up to 1.64x speedup without quality degradation, and outperforms state-of-the-art speculative decoding methods by up to 1.55x in batched settings. Furthermore, QSpec supports plug-and-play deployment and generalizes well across model scales, quantization methods, and workloads. These properties make QSpec a practical and scalable solution for high-fidelity quantized LLM serving under memory-constrained scenarios. Our code is available at https://github.com/hku-netexplo-lab/QSpec."
2410.10141,2024-10-14T04:17:45Z,2024-10-14T04:17:45Z,2024,Temperature-Centric Investigation of Speculative Decoding with Knowledge Distillation,Siru Ouyang; Shuohang Wang; Minhao Jiang; Ming Zhong; Donghan Yu; Jiawei Han; Yelong Shen,,cs.CL,probable_core,direct title,standalone_drafter;verification;training_alignment;edge_device,"all:""speculative decoding""",https://arxiv.org/abs/2410.10141,https://arxiv.org/pdf/2410.10141,"Speculative decoding stands as a pivotal technique to expedite inference in autoregressive (large) language models. This method employs a smaller draft model to speculate a block of tokens, which the target model then evaluates for acceptance. Despite a wealth of studies aimed at increasing the efficiency of speculative decoding, the influence of generation configurations on the decoding process remains poorly understood, especially concerning decoding temperatures. This paper delves into the effects of decoding temperatures on speculative decoding's efficacy. Beginning with knowledge distillation (KD), we first highlight the challenge of decoding at higher temperatures, and demonstrate KD in a consistent temperature setting could be a remedy. We also investigate the effects of out-of-domain testing sets with out-of-range temperatures. Building upon these findings, we take an initial step to further the speedup for speculative decoding, particularly in a high-temperature generation setting. Our work offers new insights into how generation configurations drastically affect the performance of speculative decoding, and underscores the need for developing methods that focus on diverse decoding configurations. Code is publically available at https://github.com/ozyyshr/TempSpec."
2410.09982,2024-10-13T19:53:40Z,2025-05-10T15:39:41Z,2024,Self-Data Distillation for Recovering Quality in Pruned Large Language Models,Vithursan Thangarasa; Ganesh Venkatesh; Mike Lasby; Nish Sinnadurai; Sean Lie,,cs.LG cs.CL,probable_core,SD-focused contribution language in abstract,verification;serving_scheduling;training_alignment;relaxed_lossy;edge_device,"all:""speculative decoding""",https://arxiv.org/abs/2410.09982,https://arxiv.org/pdf/2410.09982,"Large language models have driven significant progress in natural language processing, but their deployment requires substantial compute and memory resources. As models scale, compression techniques become essential for balancing model quality with computational efficiency. Structured pruning, which removes less critical components of the model, is a promising strategy for reducing complexity. However, one-shot pruning often results in significant quality degradation, particularly in tasks requiring multi-step reasoning. To recover lost quality, supervised fine-tuning (SFT) is commonly applied, but it can lead to catastrophic forgetting by shifting the model's learned data distribution. Therefore, addressing the degradation from both pruning and SFT is essential to preserve the original model's quality. In this work, we utilize self-data distilled fine-tuning to address these challenges. Our approach leverages the original, unpruned model to generate a distilled dataset that preserves semantic richness and mitigates catastrophic forgetting by maintaining alignment with the base model's knowledge. Empirically, we demonstrate that self-data distillation consistently outperforms standard SFT, improving average accuracy by up to 8% on the HuggingFace OpenLLM Leaderboard v1. Specifically, when pruning six decoder blocks on Llama3.1-8B Instruct (i.e., 32 to 26 layers, reducing the model size from 8.03B to 6.72B parameters), our method retains 91.2% of the original model's accuracy compared to 81.7% with SFT, while reducing real-world FLOPs by 16.3%. Furthermore, combining self-data distilled models through model merging yields enhanced quality retention. Additionally, leveraging these pruned models in speculative decoding increases token acceptance rates, thereby improving inference efficiency in applied settings."
2410.06916,2024-10-09T14:15:30Z,2025-03-06T03:04:44Z,2024,SWIFT: On-the-Fly Self-Speculative Decoding for LLM Inference Acceleration,Heming Xia; Yongqi Li; Jun Zhang; Cunxiao Du; Wenjie Li,,cs.CL,probable_core,direct title,standalone_drafter;self_speculative;verification;serving_scheduling;training_alignment,"all:""speculative decoding""",https://arxiv.org/abs/2410.06916,https://arxiv.org/pdf/2410.06916,"Speculative decoding (SD) has emerged as a widely used paradigm to accelerate LLM inference without compromising quality. It works by first employing a compact model to draft multiple tokens efficiently and then using the target LLM to verify them in parallel. While this technique has achieved notable speedups, most existing approaches necessitate either additional parameters or extensive training to construct effective draft models, thereby restricting their applicability across different LLMs and tasks. To address this limitation, we explore a novel plug-and-play SD solution with layer-skipping, which skips intermediate layers of the target LLM as the compact draft model. Our analysis reveals that LLMs exhibit great potential for self-acceleration through layer sparsity and the task-specific nature of this sparsity. Building on these insights, we introduce SWIFT, an on-the-fly self-speculative decoding algorithm that adaptively selects intermediate layers of LLMs to skip during inference. SWIFT does not require auxiliary models or additional training, making it a plug-and-play solution for accelerating LLM inference across diverse input data streams. Our extensive experiments across a wide range of models and downstream tasks demonstrate that SWIFT can achieve over a 1.3x-1.6x speedup while preserving the original distribution of the generated text. We release our code in https://github.com/hemingkx/SWIFT."
2410.06809,2024-10-09T12:09:30Z,2025-06-18T02:50:22Z,2024,Root Defence Strategies: Ensuring Safety of LLM at the Decoding Level,Xinyi Zeng; Yuying Shang; Jiawei Chen; Jingyuan Zhang; Yu Tian,,cs.CL cs.CR,probable_core,SD-focused contribution language in abstract,security_robustness,"all:""speculative decoding""",https://arxiv.org/abs/2410.06809,https://arxiv.org/pdf/2410.06809,"Large language models (LLMs) have demonstrated immense utility across various industries. However, as LLMs advance, the risk of harmful outputs increases due to incorrect or malicious instruction prompts. While current methods effectively address jailbreak risks, they share common limitations: 1) Judging harmful responses from the prefill-level lacks utilization of the model's decoding outputs, leading to relatively lower effectiveness and robustness. 2) Rejecting potentially harmful responses based on a single evaluation can significantly impair the model's helpfulness.This paper examines the LLMs' capability to recognize harmful outputs, revealing and quantifying their proficiency in assessing the danger of previous tokens. Motivated by pilot experiment results, we design a robust defense mechanism at the decoding level. Our novel decoder-oriented, step-by-step defense architecture corrects harmful queries directly rather than rejecting them outright. We introduce speculative decoding to enhance usability and facilitate deployment to boost secure decoding speed. Extensive experiments demonstrate that our approach improves model security without compromising reasoning speed. Notably, our method leverages the model's ability to discern hazardous information, maintaining its helpfulness compared to existing methods."
2410.05589,2024-10-08T01:05:08Z,2024-10-08T01:05:08Z,2024,ParallelSpec: Parallel Drafter for Efficient Speculative Decoding,Zilin Xiao; Hongming Zhang; Tao Ge; Siru Ouyang; Vicente Ordonez; Dong Yu,,cs.CL cs.LG,probable_core,direct title,parallel_block;verification;serving_scheduling;training_alignment;benchmark_survey,"all:""speculative decoding""",https://arxiv.org/abs/2410.05589,https://arxiv.org/pdf/2410.05589,"Speculative decoding has proven to be an efficient solution to large language model (LLM) inference, where the small drafter predicts future tokens at a low cost, and the target model is leveraged to verify them in parallel. However, most existing works still draft tokens auto-regressively to maintain sequential dependency in language modeling, which we consider a huge computational burden in speculative decoding. We present ParallelSpec, an alternative to auto-regressive drafting strategies in state-of-the-art speculative decoding approaches. In contrast to auto-regressive drafting in the speculative stage, we train a parallel drafter to serve as an efficient speculative model. ParallelSpec learns to efficiently predict multiple future tokens in parallel using a single model, and it can be integrated into any speculative decoding framework that requires aligning the output distributions of the drafter and the target model with minimal training cost. Experimental results show that ParallelSpec accelerates baseline methods in latency up to 62% on text generation benchmarks from different domains, and it achieves 2.84X overall speedup on the Llama-2-13B model using third-party evaluation criteria."
2410.05165,2024-10-07T16:23:36Z,2025-02-26T05:30:36Z,2024,Efficient Inference for Large Language Model-based Generative Recommendation,Xinyu Lin; Chaoqun Yang; Wenjie Wang; Yongqi Li; Cunxiao Du; Fuli Feng; See-Kiong Ng; Tat-Seng Chua,,cs.IR cs.CL,probable_core,SD-focused contribution language in abstract,theory;standalone_drafter;verification;training_alignment;relaxed_lossy,"all:""speculative decoding""",https://arxiv.org/abs/2410.05165,https://arxiv.org/pdf/2410.05165,"Large Language Model (LLM)-based generative recommendation has achieved notable success, yet its practical deployment is costly particularly due to excessive inference latency caused by autoregressive decoding. For lossless LLM decoding acceleration, Speculative Decoding (SD) has emerged as a promising solution. However, applying SD to generative recommendation presents unique challenges due to the requirement of generating top-K items (i.e., K distinct token sequences) as a recommendation list by beam search. This leads to more stringent verification in SD, where all the top-K sequences from the target LLM must be successfully drafted by the draft model at each decoding step. To alleviate this, we consider 1) boosting top-K sequence alignment between the draft model and the target LLM, and 2) relaxing the verification strategy to reduce trivial LLM calls. To this end, we propose an alignment framework named AtSpeed, which presents the AtSpeed-S optimization objective for top-K alignment under the strict top-K verification. Moreover, we introduce a relaxed sampling verification strategy that allows high-probability non-top-K drafted sequences to be accepted, significantly reducing LLM calls. Correspondingly, we propose AtSpeed-R for top-K alignment under this relaxed sampling verification. Empirical results on two real-world datasets demonstrate that AtSpeed significantly accelerates LLM-based generative recommendation, e.g., near 2x speedup under strict top-K verification and up to 2.5x speedup under relaxed sampling verification. The codes and datasets are released at https://github.com/Linxyhaha/AtSpeed."
2410.03355,2024-10-04T12:21:03Z,2025-03-02T07:45:09Z,2024,LANTERN: Accelerating Visual Autoregressive Models with Relaxed Speculative Decoding,Doohyuk Jang; Sihwan Park; June Yong Yang; Yeonsung Jung; Jihun Yun; Souvik Kundu; Sung-Yub Kim; Eunho Yang,,cs.CV cs.AI,probable_core,direct title,theory;diffusion;verification;serving_scheduling;image_video;relaxed_lossy,"all:""speculative decoding""",https://arxiv.org/abs/2410.03355,https://arxiv.org/pdf/2410.03355,"Auto-Regressive (AR) models have recently gained prominence in image generation, often matching or even surpassing the performance of diffusion models. However, one major limitation of AR models is their sequential nature, which processes tokens one at a time, slowing down generation compared to models like GANs or diffusion-based methods that operate more efficiently. While speculative decoding has proven effective for accelerating LLMs by generating multiple tokens in a single forward, its application in visual AR models remains largely unexplored. In this work, we identify a challenge in this setting, which we term \textit{token selection ambiguity}, wherein visual AR models frequently assign uniformly low probabilities to tokens, hampering the performance of speculative decoding. To overcome this challenge, we propose a relaxed acceptance condition referred to as LANTERN that leverages the interchangeability of tokens in latent space. This relaxation restores the effectiveness of speculative decoding in visual AR models by enabling more flexible use of candidate tokens that would otherwise be prematurely rejected. Furthermore, by incorporating a total variation distance bound, we ensure that these speed gains are achieved without significantly compromising image quality or semantic coherence. Experimental results demonstrate the efficacy of our method in providing a substantial speed-up over speculative decoding. In specific, compared to a naïve application of the state-of-the-art speculative decoding, LANTERN increases speed-ups by $\mathbf{1.75}\times$ and $\mathbf{1.82}\times$, as compared to greedy decoding and random sampling, respectively, when applied to LlamaGen, a contemporary visual AR model. The code is publicly available at https://github.com/jadohu/LANTERN."
2410.03804,2024-10-04T10:25:52Z,2025-04-03T14:35:01Z,2024,Mixture of Attentions For Speculative Decoding,Matthieu Zimmer; Milan Gritta; Gerasimos Lampouras; Haitham Bou Ammar; Jun Wang,,cs.CL cs.AI cs.LG,probable_core,direct title,standalone_drafter;feature_drafter;verification;serving_scheduling;training_alignment;edge_device,"all:""speculative decoding""",https://arxiv.org/abs/2410.03804,https://arxiv.org/pdf/2410.03804,"The growth in the number of parameters of Large Language Models (LLMs) has led to a significant surge in computational requirements, making them challenging and costly to deploy. Speculative decoding (SD) leverages smaller models to efficiently propose future tokens, which are then verified by the LLM in parallel. Small models that utilise activations from the LLM currently achieve the fastest decoding speeds. However, we identify several limitations of SD models including the lack of on-policyness during training and partial observability. To address these shortcomings, we propose a more grounded architecture for small models by introducing a Mixture of Attentions for SD. Our novel architecture can be applied in two scenarios: a conventional single device deployment and a novel client-server deployment where the small model is hosted on a consumer device and the LLM on a server. In a single-device scenario, we demonstrate state-of-the-art speedups improving EAGLE-2 by 9.5% and its acceptance length by 25%. In a client-server setting, our experiments demonstrate: 1) state-of-the-art latencies with minimal calls to the server for different network conditions, and 2) in the event of a complete disconnection, our approach can maintain higher accuracy compared to other SD methods and demonstrates advantages over API calls to LLMs, which would otherwise be unable to continue the generation process."
2410.01707,2024-10-02T16:15:31Z,2024-12-25T13:32:54Z,2024,Interpretable Contrastive Monte Carlo Tree Search Reasoning,Zitian Gao; Boye Niu; Xuzheng He; Haotian Xu; Hongzhang Liu; Aiwei Liu; Xuming Hu; Lijie Wen,,cs.CL cs.AI,probable_core,SD-focused contribution language in abstract,tree_multidraft;serving_scheduling,"all:""speculative decoding""",https://arxiv.org/abs/2410.01707,https://arxiv.org/pdf/2410.01707,"We propose SC-MCTS*: a novel Monte Carlo Tree Search (MCTS) reasoning algorithm for Large Language Models (LLMs), significantly improves both reasoning accuracy and speed. Our motivation comes from: 1. Previous MCTS LLM reasoning works often overlooked its biggest drawback--slower speed compared to CoT; 2. Previous research mainly used MCTS as a tool for LLM reasoning on various tasks with limited quantitative analysis or ablation studies of its components from reasoning interpretability perspective. 3. The reward model is the most crucial component in MCTS, however previous work has rarely conducted in-depth study or improvement of MCTS's reward models. Thus, we conducted extensive ablation studies and quantitative analysis on components of MCTS, revealing the impact of each component on the MCTS reasoning performance of LLMs. Building on this, (i) we designed a highly interpretable reward model based on the principle of contrastive decoding and (ii) achieved an average speed improvement of 51.9% per node using speculative decoding. Additionally, (iii) we improved UCT node selection strategy and backpropagation used in previous works, resulting in significant performance improvement. We outperformed o1-mini by an average of 17.4% on the Blocksworld multi-step reasoning dataset using Llama-3.1-70B with SC-MCTS*. Our code is available at https://github.com/zitian-gao/SC-MCTS."
2410.01699,2024-10-02T16:05:27Z,2025-03-04T04:33:27Z,2024,Accelerating Auto-regressive Text-to-Image Generation with Training-free Speculative Jacobi Decoding,Yao Teng; Han Shi; Xian Liu; Xuefei Ning; Guohao Dai; Yu Wang; Zhenguo Li; Xihui Liu,,cs.CV,screen_out,broad-query retrieval without direct SD focus,retrieval_model_free;training_alignment;image_video,"all:""parallel decoding""",https://arxiv.org/abs/2410.01699,https://arxiv.org/pdf/2410.01699,"The current large auto-regressive models can generate high-quality, high-resolution images, but these models require hundreds or even thousands of steps of next-token prediction during inference, resulting in substantial time consumption. In existing studies, Jacobi decoding, an iterative parallel decoding algorithm, has been used to accelerate the auto-regressive generation and can be executed without training. However, the Jacobi decoding relies on a deterministic criterion to determine the convergence of iterations. Thus, it works for greedy decoding but is incompatible with sampling-based decoding which is crucial for visual quality and diversity in the current auto-regressive text-to-image generation. In this paper, we propose a training-free probabilistic parallel decoding algorithm, Speculative Jacobi Decoding (SJD), to accelerate auto-regressive text-to-image generation. By introducing a probabilistic convergence criterion, our SJD accelerates the inference of auto-regressive text-to-image generation while maintaining the randomness in sampling-based token decoding and allowing the model to generate diverse images. Specifically, SJD facilitates the model to predict multiple tokens at each step and accepts tokens based on the probabilistic criterion, enabling the model to generate images with fewer steps than the conventional next-token-prediction paradigm. We also investigate the token initialization strategies that leverage the spatial locality of visual data to further improve the acceleration ratio under specific scenarios. We conduct experiments for our proposed SJD on multiple auto-regressive text-to-image generation models, showing the effectiveness of model acceleration without sacrificing the visual quality. The code of our work is available here: https://github.com/tyshiwo1/Accelerating-T2I-AR-with-SJD/."
2410.01103,2024-10-01T22:22:13Z,2025-10-07T20:29:31Z,2024,Approximately Aligned Decoding,Daniel Melcer; Sujan Gonugondla; Pramuditha Perera; Haifeng Qian; Wen-Hao Chiang; Yanjun Wang; Nihal Jain; Pranav Garg; Xiaofei Ma; Anoop Deoras,,cs.CL cs.AI,probable_core,SD-focused contribution language in abstract,long_context_kv;training_alignment,"all:""speculative decoding""",https://arxiv.org/abs/2410.01103,https://arxiv.org/pdf/2410.01103,"It is common to reject undesired outputs of Large Language Models (LLMs); however, current methods to do so require an excessive amount of computation to re-sample after a rejection, or distort the distribution of outputs by constraining the output to highly improbable tokens. We present a method, Approximately Aligned Decoding (AprAD), to balance the distortion of the output distribution with computational efficiency, inspired by algorithms from the speculative decoding literature. AprAD allows for the generation of long sequences of text with difficult-to-satisfy constraints, while amplifying low probability outputs much less compared to existing methods. We show through a series of experiments that the task-specific performance of AprAD is comparable to methods that do not distort the output distribution, while being much more computationally efficient."
2410.01028,2024-10-01T19:35:23Z,2024-10-01T19:35:23Z,2024,Draft on the Fly: Adaptive Self-Speculative Decoding using Cosine Similarity,Michael R. Metel; Peng Lu; Boxing Chen; Mehdi Rezagholizadeh; Ivan Kobyzev,,cs.CL,probable_core,direct title,standalone_drafter;self_speculative,"all:""speculative decoding""",https://arxiv.org/abs/2410.01028,https://arxiv.org/pdf/2410.01028,"We present a simple on the fly method for faster inference of large language models. Unlike other (self-)speculative decoding techniques, our method does not require fine-tuning or black-box optimization to generate a fixed draft model, relying instead on simple rules to generate varying draft models adapted to the input context. We show empirically that our light-weight algorithm is competitive with the current SOTA for self-speculative decoding, while being a truly plug-and-play method."
2410.10846,2024-10-01T16:10:21Z,2024-10-01T16:10:21Z,2024,Duo-LLM: A Framework for Studying Adaptive Computation in Large Language Models,Keivan Alizadeh; Iman Mirzadeh; Hooman Shahrokhi; Dmitry Belenko; Frank Sun; Minsik Cho; Mohammad Hossein Sekhavat; Moin Nabi; Mehrdad Farajtabar,,cs.LG cs.CL,probable_core,SD-focused contribution language in abstract,theory;self_speculative;training_alignment;moe,"all:""speculative decoding""",https://arxiv.org/abs/2410.10846,https://arxiv.org/pdf/2410.10846,"Large Language Models (LLMs) typically generate outputs token by token using a fixed compute budget, leading to inefficient resource utilization. To address this shortcoming, recent advancements in mixture of expert (MoE) models, speculative decoding, and early exit strategies leverage the insight that computational demands can vary significantly based on the complexity and nature of the input. However, identifying optimal routing patterns for dynamic execution remains an open challenge, limiting the full potential of these adaptive methods. To address this need, we study adaptive computation in LLMs more systematically. We propose a novel framework that integrates smaller auxiliary modules within each Feed-Forward Network layer of the LLM. This design enables dynamic routing of tokens based on task complexity: tokens can be processed by either the small or big modules at each layer, or even bypass certain layers entirely. This allows us to introduce a novel notion of a token's difficulty, defined by its potential to benefit from additional computational resources. Importantly, by employing oracles to identify optimal patterns of adaptive computations, we gain valuable insights into the internal workings of LLMs and the routing processes in a simplified heterogeneous MoE setup. We show that trained routers operate differently from oracles and often yield suboptimal solutions. Notably, activating a large module in just one layer outperforms models that use large modules across all layers, underscoring the gap between practical implementations of routing in MoE models and theoretical optima for adaptive computation."
2409.19429,2024-09-28T18:21:52Z,2024-10-15T03:18:39Z,2024,Fast Encoding and Decoding for Implicit Video Representation,Hao Chen; Saining Xie; Ser-Nam Lim; Abhinav Shrivastava,,cs.CV,screen_out,broad-query retrieval without direct SD focus,,"all:""parallel decoding""",https://arxiv.org/abs/2409.19429,https://arxiv.org/pdf/2409.19429,"Despite the abundant availability and content richness for video data, its high-dimensionality poses challenges for video research. Recent advancements have explored the implicit representation for videos using neural networks, demonstrating strong performance in applications such as video compression and enhancement. However, the prolonged encoding time remains a persistent challenge for video Implicit Neural Representations (INRs). In this paper, we focus on improving the speed of video encoding and decoding within implicit representations. We introduce two key components: NeRV-Enc, a transformer-based hyper-network for fast encoding; and NeRV-Dec, a parallel decoder for efficient video loading. NeRV-Enc achieves an impressive speed-up of $\mathbf{10^4\times}$ by eliminating gradient-based optimization. Meanwhile, NeRV-Dec simplifies video decoding, outperforming conventional codecs with a loading speed $\mathbf{11\times}$ faster, and surpassing RAM loading with pre-decoded videos ($\mathbf{2.5\times}$ faster while being $\mathbf{65\times}$ smaller in size)."
2409.16560,2024-09-25T02:20:42Z,2025-03-14T16:18:50Z,2024,Dynamic-Width Speculative Beam Decoding for Efficient LLM Inference,Zongyue Qin; Zifan He; Neha Prakriya; Jason Cong; Yizhou Sun,,cs.AI,probable_core,SD-focused contribution language in abstract,standalone_drafter;tree_multidraft;verification;serving_scheduling,"all:""speculative decoding""",https://arxiv.org/abs/2409.16560,https://arxiv.org/pdf/2409.16560,"Large language models (LLMs) have shown outstanding performance across numerous real-world tasks. However, the autoregressive nature of these models makes the inference process slow and costly. Speculative decoding has emerged as a promising solution, leveraging a smaller auxiliary model to draft future tokens, which are then validated simultaneously by the larger model, achieving a speed-up of 1-2x. Although speculative decoding matches the same distribution as multinomial sampling, multinomial sampling itself is prone to suboptimal outputs, whereas beam sampling is widely recognized for producing higher-quality results by maintaining multiple candidate sequences at each step. This paper explores the novel integration of speculative decoding with beam sampling. However, there are four key challenges: (1) how to generate multiple sequences from the larger model's distribution given drafts sequences from the small model; (2) how to dynamically optimize the number of beams to balance efficiency and accuracy; (3) how to efficiently verify the multiple drafts in parallel; and (4) how to address the extra memory costs inherent in beam sampling. To address these challenges, we propose dynamic-width speculative beam decoding (DSBD). Specifically, we first introduce a novel draft and verification scheme that generates multiple sequences following the large model's distribution based on beam sampling trajectories from the small model. Then, we introduce an adaptive mechanism to dynamically tune the number of beams based on the context, optimizing efficiency and effectiveness. Besides, we extend tree-based parallel verification to handle multiple trees simultaneously, accelerating the verification process. Finally, we illustrate a simple modification to our algorithm to mitigate the memory overhead of beam sampling..."
2409.11727,2024-09-18T06:27:26Z,2024-09-18T06:27:26Z,2024,Enabling Real-Time Conversations with Minimal Training Costs,Wang Xu; Shuo Wang; Weilin Zhao; Xu Han; Yukun Yan; Yudi Zhang; Zhe Tao; Zhiyuan Liu; Wanxiang Che,,cs.CL,screen_out,broad-query retrieval without direct SD focus,training_alignment,"all:""parallel decoding""",https://arxiv.org/abs/2409.11727,https://arxiv.org/pdf/2409.11727,"Large language models (LLMs) have demonstrated the ability to improve human efficiency through conversational interactions. Conventional LLM-powered dialogue systems, operating on a turn-based paradigm, preclude real-time interaction during response generation. To address this limitation, researchers have proposed duplex models. These models can dynamically adapt to user input, facilitating real-time interactive feedback. However, these methods typically require substantial computational resources to acquire the ability. To reduce overhead, this paper presents a new duplex decoding approach that enhances LLMs with duplex ability, requiring minimal additional training. Specifically, our method employs parallel decoding of queries and responses in conversations, effectively implementing a channel-division-multiplexing decoding strategy. Experimental results indicate that our proposed method significantly enhances the naturalness and human-likeness of user-AI interactions with minimal training costs."
2409.11279,2024-09-17T15:29:34Z,2024-09-17T15:29:34Z,2024,P-RAG: Progressive Retrieval Augmented Generation For Planning on Embodied Everyday Task,Weiye Xu; Min Wang; Wengang Zhou; Houqiang Li,,cs.RO cs.CL cs.IR,screen_out,broad-query retrieval without direct SD focus,retrieval_model_free;serving_scheduling;training_alignment;edge_device,"all:""assisted generation""",https://arxiv.org/abs/2409.11279,https://arxiv.org/pdf/2409.11279,"Embodied Everyday Task is a popular task in the embodied AI community, requiring agents to make a sequence of actions based on natural language instructions and visual observations. Traditional learning-based approaches face two challenges. Firstly, natural language instructions often lack explicit task planning. Secondly, extensive training is required to equip models with knowledge of the task environment. Previous works based on Large Language Model (LLM) either suffer from poor performance due to the lack of task-specific knowledge or rely on ground truth as few-shot samples. To address the above limitations, we propose a novel approach called Progressive Retrieval Augmented Generation (P-RAG), which not only effectively leverages the powerful language processing capabilities of LLMs but also progressively accumulates task-specific knowledge without ground-truth. Compared to the conventional RAG methods, which retrieve relevant information from the database in a one-shot manner to assist generation, P-RAG introduces an iterative approach to progressively update the database. In each iteration, P-RAG retrieves the latest database and obtains historical information from the previous interaction as experiential references for the current interaction. Moreover, we also introduce a more granular retrieval scheme that not only retrieves similar tasks but also incorporates retrieval of similar situations to provide more valuable reference experiences. Extensive experiments reveal that P-RAG achieves competitive results without utilizing ground truth and can even further improve performance through self-iterations."
2409.10644,2024-09-16T18:20:38Z,2024-12-14T20:15:00Z,2024,Improving Multi-candidate Speculative Decoding,Xiaofan Lu; Yixiao Zeng; Feiyang Ma; Zixu Yu; Marco Levorato,,cs.CL,probable_core,direct title,standalone_drafter;tree_multidraft;verification;serving_scheduling;benchmark_survey,"all:""speculative decoding""",https://arxiv.org/abs/2409.10644,https://arxiv.org/pdf/2409.10644,"Speculative Decoding (SD) is a technique to accelerate the inference of Large Language Models (LLMs) by using a lower complexity draft model to propose candidate tokens verified by a larger target model. To further improve efficiency, Multi-Candidate Speculative Decoding (MCSD) improves upon this by sampling multiple candidate tokens from the draft model at each step and verifying them in parallel, thus increasing the chances of accepting a token and reducing generation time. Existing MCSD methods rely on the draft model to initialize the multi-candidate sequences and use static length and tree attention structure for draft generation. However, such an approach suffers from the draft and target model's output distribution differences, especially in a dynamic generation context. In this work, we introduce a new version of MCSD that includes a target model initialized multi-candidate generation, a dynamic sliced topology-aware causal mask for dynamic length adjustment, and decision models to optimize early stopping. We experimented with our method on Llama 2-7B and its variants and observed a maximum 27.5% speedup compared to our MCSD baseline across three benchmarks with Llama 2-7B as the target model and JackFram 68M as the draft model. Additionally, we evaluate the effects of using the target model initialized multi-candidate process with different draft models on output quality."
2409.08148,2024-09-12T15:43:10Z,2024-09-12T15:43:10Z,2024,Faster Speech-LLaMA Inference with Multi-token Prediction,Desh Raj; Gil Keren; Junteng Jia; Jay Mahadeokar; Ozlem Kalinli,,eess.AS cs.SD,probable_core,direct title,mtp_multihead;verification;training_alignment;speech_audio;benchmark_survey,"all:""multi-token prediction""",https://arxiv.org/abs/2409.08148,https://arxiv.org/pdf/2409.08148,"Large language models (LLMs) have become proficient at solving a wide variety of tasks, including those involving multi-modal inputs. In particular, instantiating an LLM (such as LLaMA) with a speech encoder and training it on paired data imparts speech recognition (ASR) abilities to the decoder-only model, hence called Speech-LLaMA. Nevertheless, due to the sequential nature of auto-regressive inference and the relatively large decoder, Speech-LLaMA models require relatively high inference time. In this work, we propose to speed up Speech-LLaMA inference by predicting multiple tokens in the same decoding step. We explore several model architectures that enable this, and investigate their performance using threshold-based and verification-based inference strategies. We also propose a prefix-based beam search decoding method that allows efficient minimum word error rate (MWER) training for such models. We evaluate our models on a variety of public benchmarks, where they reduce the number of decoder calls by ~3.2x while maintaining or improving WER performance."
2409.01935,2024-09-03T14:29:54Z,2024-09-03T14:29:54Z,2024,Map-Assisted Remote-Sensing Image Compression at Extremely Low Bitrates,Yixuan Ye; Ce Wang; Wanjie Sun; Zhenzhong Chen,,cs.CV,screen_out,broad-query retrieval without direct SD focus,diffusion;serving_scheduling;training_alignment;relaxed_lossy;edge_device,"all:""assisted generation""",https://arxiv.org/abs/2409.01935,https://arxiv.org/pdf/2409.01935,"Remote-sensing (RS) image compression at extremely low bitrates has always been a challenging task in practical scenarios like edge device storage and narrow bandwidth transmission. Generative models including VAEs and GANs have been explored to compress RS images into extremely low-bitrate streams. However, these generative models struggle to reconstruct visually plausible images due to the highly ill-posed nature of extremely low-bitrate image compression. To this end, we propose an image compression framework that utilizes a pre-trained diffusion model with powerful natural image priors to achieve high-realism reconstructions. However, diffusion models tend to hallucinate small structures and textures due to the significant information loss at limited bitrates. Thus, we introduce vector maps as semantic and structural guidance and propose a novel image compression approach named Map-Assisted Generative Compression (MAGC). MAGC employs a two-stage pipeline to compress and decompress RS images at extremely low bitrates. The first stage maps an image into a latent representation, which is then further compressed in a VAE architecture to save bitrates and serves as implicit guidance in the subsequent diffusion process. The second stage conducts a conditional diffusion model to generate a visually pleasing and semantically accurate result using implicit guidance and explicit semantic guidance. Quantitative and qualitative comparisons show that our method outperforms standard codecs and other learning-based methods in terms of perceptual quality and semantic accuracy. The dataset and code will be publicly available at https://github.com/WHUyyx/MAGC."
